concept_code,vocabulary_id,cluster
S15.8XXS,ICD10CM,injury_sequela
S20.412S,ICD10CM,injury_sequela
S80.262S,ICD10CM,injury_sequela
S21.90XS,ICD10CM,injury_sequela
S22.040S,ICD10CM,injury_sequela
T23.372S,ICD10CM,injury_sequela
T17.898S,ICD10CM,injury_sequela
S91.216S,ICD10CM,injury_sequela
S90.02XS,ICD10CM,injury_sequela
S37.002S,ICD10CM,injury_sequela
S30.814S,ICD10CM,injury_sequela
S36.00XS,ICD10CM,injury_sequela
S85.411S,ICD10CM,injury_sequela
S31.620S,ICD10CM,injury_sequela
S30.22XS,ICD10CM,injury_sequela
T26.90XS,ICD10CM,injury_sequela
S06.380S,ICD10CM,injury_sequela
S66.506S,ICD10CM,injury_sequela
S32.691S,ICD10CM,injury_sequela
S63.202S,ICD10CM,injury_sequela
S79.812S,ICD10CM,injury_sequela
S41.119S,ICD10CM,injury_sequela
S20.171S,ICD10CM,injury_sequela
T22.122S,ICD10CM,injury_sequela
S06.2X7S,ICD10CM,injury_sequela
S42.294S,ICD10CM,injury_sequela
T23.191S,ICD10CM,injury_sequela
S60.011S,ICD10CM,injury_sequela
S61.352S,ICD10CM,injury_sequela
S80.00XS,ICD10CM,injury_sequela
S30.21XS,ICD10CM,injury_sequela
S52.036S,ICD10CM,injury_sequela
T24.221S,ICD10CM,injury_sequela
S32.502S,ICD10CM,injury_sequela
S85.179S,ICD10CM,injury_sequela
S76.029S,ICD10CM,injury_sequela
S42.253S,ICD10CM,injury_sequela
S09.22XS,ICD10CM,injury_sequela
S94.12XS,ICD10CM,injury_sequela
S82.015S,ICD10CM,injury_sequela
S00.531S,ICD10CM,injury_sequela
S92.046S,ICD10CM,injury_sequela
S82.424S,ICD10CM,injury_sequela
S31.822S,ICD10CM,injury_sequela
S83.106S,ICD10CM,injury_sequela
S52.311S,ICD10CM,injury_sequela
S49.129S,ICD10CM,injury_sequela
S50.919S,ICD10CM,injury_sequela
S14.134S,ICD10CM,injury_sequela
S46.902S,ICD10CM,injury_sequela
S77.01XS,ICD10CM,injury_sequela
S61.216S,ICD10CM,injury_sequela
S40.271S,ICD10CM,injury_sequela
S68.126S,ICD10CM,injury_sequela
S09.8XXS,ICD10CM,injury_sequela
S56.416S,ICD10CM,injury_sequela
S42.271S,ICD10CM,injury_sequela
S82.155S,ICD10CM,injury_sequela
S96.809S,ICD10CM,injury_sequela
S72.415S,ICD10CM,injury_sequela
S00.221S,ICD10CM,injury_sequela
S25.199S,ICD10CM,injury_sequela
S61.249S,ICD10CM,injury_sequela
T24.002S,ICD10CM,injury_sequela
S60.472S,ICD10CM,injury_sequela
S93.522S,ICD10CM,injury_sequela
S56.021S,ICD10CM,injury_sequela
S72.472S,ICD10CM,injury_sequela
S36.408S,ICD10CM,injury_sequela
S22.068S,ICD10CM,injury_sequela
S62.335S,ICD10CM,injury_sequela
S72.355S,ICD10CM,injury_sequela
S98.912S,ICD10CM,injury_sequela
S62.391S,ICD10CM,injury_sequela
S80.229S,ICD10CM,injury_sequela
S31.144S,ICD10CM,injury_sequela
S21.021S,ICD10CM,injury_sequela
T23.719S,ICD10CM,injury_sequela
S48.911S,ICD10CM,injury_sequela
S86.309S,ICD10CM,injury_sequela
S61.227S,ICD10CM,injury_sequela
S15.001S,ICD10CM,injury_sequela
T22.641S,ICD10CM,injury_sequela
S42.266S,ICD10CM,injury_sequela
T15.11XS,ICD10CM,injury_sequela
S96.011S,ICD10CM,injury_sequela
S21.119S,ICD10CM,injury_sequela
S43.129S,ICD10CM,injury_sequela
S34.6XXS,ICD10CM,injury_sequela
S00.271S,ICD10CM,injury_sequela
S42.461S,ICD10CM,injury_sequela
S30.92XS,ICD10CM,injury_sequela
M97.01XS,ICD10CM,injury_sequela
S65.109S,ICD10CM,injury_sequela
S62.631S,ICD10CM,injury_sequela
T23.302S,ICD10CM,injury_sequela
S43.216S,ICD10CM,injury_sequela
S32.051S,ICD10CM,injury_sequela
S06.388S,ICD10CM,injury_sequela
S42.132S,ICD10CM,injury_sequela
S35.536S,ICD10CM,injury_sequela
S72.26XS,ICD10CM,injury_sequela
S92.404S,ICD10CM,injury_sequela
S60.022S,ICD10CM,injury_sequela
S11.014S,ICD10CM,injury_sequela
S50.871S,ICD10CM,injury_sequela
S90.119S,ICD10CM,injury_sequela
S63.263S,ICD10CM,injury_sequela
T22.632S,ICD10CM,injury_sequela
T17.910S,ICD10CM,injury_sequela
S00.10XS,ICD10CM,injury_sequela
S72.034S,ICD10CM,injury_sequela
S91.329S,ICD10CM,injury_sequela
S53.191S,ICD10CM,injury_sequela
S92.064S,ICD10CM,injury_sequela
S14.4XXS,ICD10CM,injury_sequela
S00.429S,ICD10CM,injury_sequela
S56.291S,ICD10CM,injury_sequela
T17.498S,ICD10CM,injury_sequela
S41.029S,ICD10CM,injury_sequela
S27.818S,ICD10CM,injury_sequela
S11.025S,ICD10CM,injury_sequela
T23.749S,ICD10CM,injury_sequela
S63.420S,ICD10CM,injury_sequela
S70.912S,ICD10CM,injury_sequela
T22.029S,ICD10CM,injury_sequela
S60.911S,ICD10CM,injury_sequela
S67.196S,ICD10CM,injury_sequela
S06.827S,ICD10CM,injury_sequela
S63.033S,ICD10CM,injury_sequela
S43.90XS,ICD10CM,injury_sequela
S31.130S,ICD10CM,injury_sequela
S91.229S,ICD10CM,injury_sequela
T19.3XXS,ICD10CM,injury_sequela
T20.44XS,ICD10CM,injury_sequela
S02.842S,ICD10CM,injury_sequela
S61.211S,ICD10CM,injury_sequela
S53.024S,ICD10CM,injury_sequela
S55.199S,ICD10CM,injury_sequela
S90.472S,ICD10CM,injury_sequela
S06.6X5S,ICD10CM,injury_sequela
S25.422S,ICD10CM,injury_sequela
S42.476S,ICD10CM,injury_sequela
S72.112S,ICD10CM,injury_sequela
S32.454S,ICD10CM,injury_sequela
T21.50XS,ICD10CM,injury_sequela
T26.71XS,ICD10CM,injury_sequela
S90.416S,ICD10CM,injury_sequela
S31.122S,ICD10CM,injury_sequela
S02.40FS,ICD10CM,injury_sequela
S01.151S,ICD10CM,injury_sequela
S88.122S,ICD10CM,injury_sequela
S06.342S,ICD10CM,injury_sequela
S90.31XS,ICD10CM,injury_sequela
S36.021S,ICD10CM,injury_sequela
S62.174S,ICD10CM,injury_sequela
T20.49XS,ICD10CM,injury_sequela
S62.024S,ICD10CM,injury_sequela
S82.399S,ICD10CM,injury_sequela
S81.842S,ICD10CM,injury_sequela
S90.869S,ICD10CM,injury_sequela
S99.042S,ICD10CM,injury_sequela
T25.099S,ICD10CM,injury_sequela
S42.151S,ICD10CM,injury_sequela
S59.221S,ICD10CM,injury_sequela
S34.114S,ICD10CM,injury_sequela
T24.512S,ICD10CM,injury_sequela
S42.122S,ICD10CM,injury_sequela
T22.529S,ICD10CM,injury_sequela
S46.909S,ICD10CM,injury_sequela
T23.002S,ICD10CM,injury_sequela
T17.400S,ICD10CM,injury_sequela
S81.011S,ICD10CM,injury_sequela
S92.211S,ICD10CM,injury_sequela
S63.689S,ICD10CM,injury_sequela
S91.246S,ICD10CM,injury_sequela
S40.221S,ICD10CM,injury_sequela
S61.203S,ICD10CM,injury_sequela
S53.401S,ICD10CM,injury_sequela
S82.434S,ICD10CM,injury_sequela
S00.249S,ICD10CM,injury_sequela
S31.40XS,ICD10CM,injury_sequela
S91.141S,ICD10CM,injury_sequela
S40.841S,ICD10CM,injury_sequela
S60.369S,ICD10CM,injury_sequela
S13.160S,ICD10CM,injury_sequela
S24.3XXS,ICD10CM,injury_sequela
S55.109S,ICD10CM,injury_sequela
S71.042S,ICD10CM,injury_sequela
S90.935S,ICD10CM,injury_sequela
S29.092S,ICD10CM,injury_sequela
S60.571S,ICD10CM,injury_sequela
S46.092S,ICD10CM,injury_sequela
S06.828S,ICD10CM,injury_sequela
S43.431S,ICD10CM,injury_sequela
S92.014S,ICD10CM,injury_sequela
S56.819S,ICD10CM,injury_sequela
S12.110S,ICD10CM,injury_sequela
S36.118S,ICD10CM,injury_sequela
S43.152S,ICD10CM,injury_sequela
S15.209S,ICD10CM,injury_sequela
T22.629S,ICD10CM,injury_sequela
S53.402S,ICD10CM,injury_sequela
T22.069S,ICD10CM,injury_sequela
S42.416S,ICD10CM,injury_sequela
S90.466S,ICD10CM,injury_sequela
S82.871S,ICD10CM,injury_sequela
S73.044S,ICD10CM,injury_sequela
S44.92XS,ICD10CM,injury_sequela
S98.111S,ICD10CM,injury_sequela
S63.072S,ICD10CM,injury_sequela
S62.363S,ICD10CM,injury_sequela
S43.141S,ICD10CM,injury_sequela
S39.092S,ICD10CM,injury_sequela
S83.202S,ICD10CM,injury_sequela
T22.361S,ICD10CM,injury_sequela
T20.46XS,ICD10CM,injury_sequela
S63.681S,ICD10CM,injury_sequela
S09.0XXS,ICD10CM,injury_sequela
S23.120S,ICD10CM,injury_sequela
S62.304S,ICD10CM,injury_sequela
S46.322S,ICD10CM,injury_sequela
S56.319S,ICD10CM,injury_sequela
S63.043S,ICD10CM,injury_sequela
S68.115S,ICD10CM,injury_sequela
S56.418S,ICD10CM,injury_sequela
S63.211S,ICD10CM,injury_sequela
S83.142S,ICD10CM,injury_sequela
S75.892S,ICD10CM,injury_sequela
S02.672S,ICD10CM,injury_sequela
S32.483S,ICD10CM,injury_sequela
S20.469S,ICD10CM,injury_sequela
S73.046S,ICD10CM,injury_sequela
S30.864S,ICD10CM,injury_sequela
S96.822S,ICD10CM,injury_sequela
S23.140S,ICD10CM,injury_sequela
S62.354S,ICD10CM,injury_sequela
T20.79XS,ICD10CM,injury_sequela
S62.317S,ICD10CM,injury_sequela
T23.192S,ICD10CM,injury_sequela
S99.011S,ICD10CM,injury_sequela
S55.291S,ICD10CM,injury_sequela
S91.223S,ICD10CM,injury_sequela
S13.29XS,ICD10CM,injury_sequela
S99.131S,ICD10CM,injury_sequela
S63.617S,ICD10CM,injury_sequela
S92.134S,ICD10CM,injury_sequela
S81.022S,ICD10CM,injury_sequela
S72.134S,ICD10CM,injury_sequela
S63.219S,ICD10CM,injury_sequela
S37.33XS,ICD10CM,injury_sequela
S45.399S,ICD10CM,injury_sequela
S62.398S,ICD10CM,injury_sequela
S42.413S,ICD10CM,injury_sequela
S98.922S,ICD10CM,injury_sequela
S87.00XS,ICD10CM,injury_sequela
S29.029S,ICD10CM,injury_sequela
S00.30XS,ICD10CM,injury_sequela
S65.595S,ICD10CM,injury_sequela
S91.103S,ICD10CM,injury_sequela
S99.009S,ICD10CM,injury_sequela
T22.711S,ICD10CM,injury_sequela
S59.911S,ICD10CM,injury_sequela
T23.062S,ICD10CM,injury_sequela
S35.00XS,ICD10CM,injury_sequela
S11.89XS,ICD10CM,injury_sequela
S34.132S,ICD10CM,injury_sequela
S31.511S,ICD10CM,injury_sequela
S20.222S,ICD10CM,injury_sequela
S93.131S,ICD10CM,injury_sequela
S85.519S,ICD10CM,injury_sequela
T23.241S,ICD10CM,injury_sequela
S23.132S,ICD10CM,injury_sequela
S52.019S,ICD10CM,injury_sequela
S31.041S,ICD10CM,injury_sequela
S29.022S,ICD10CM,injury_sequela
S06.337S,ICD10CM,injury_sequela
S92.124S,ICD10CM,injury_sequela
T25.321S,ICD10CM,injury_sequela
S90.462S,ICD10CM,injury_sequela
S32.008S,ICD10CM,injury_sequela
T22.032S,ICD10CM,injury_sequela
S98.021S,ICD10CM,injury_sequela
S85.991S,ICD10CM,injury_sequela
S63.682S,ICD10CM,injury_sequela
S36.261S,ICD10CM,injury_sequela
S02.11ES,ICD10CM,injury_sequela
S42.412S,ICD10CM,injury_sequela
S40.211S,ICD10CM,injury_sequela
S95.911S,ICD10CM,injury_sequela
S62.327S,ICD10CM,injury_sequela
T23.279S,ICD10CM,injury_sequela
S92.061S,ICD10CM,injury_sequela
T25.431S,ICD10CM,injury_sequela
S11.84XS,ICD10CM,injury_sequela
S56.511S,ICD10CM,injury_sequela
S62.306S,ICD10CM,injury_sequela
T15.00XS,ICD10CM,injury_sequela
S36.115S,ICD10CM,injury_sequela
S52.614S,ICD10CM,injury_sequela
S31.502S,ICD10CM,injury_sequela
S37.432S,ICD10CM,injury_sequela
S06.6X8S,ICD10CM,injury_sequela
S97.129S,ICD10CM,injury_sequela
S65.199S,ICD10CM,injury_sequela
S35.414S,ICD10CM,injury_sequela
S65.411S,ICD10CM,injury_sequela
S62.367S,ICD10CM,injury_sequela
S60.473S,ICD10CM,injury_sequela
S12.14XS,ICD10CM,injury_sequela
S72.333S,ICD10CM,injury_sequela
S92.414S,ICD10CM,injury_sequela
S56.104S,ICD10CM,injury_sequela
S62.331S,ICD10CM,injury_sequela
S45.092S,ICD10CM,injury_sequela
T22.059S,ICD10CM,injury_sequela
S29.002S,ICD10CM,injury_sequela
S66.123S,ICD10CM,injury_sequela
S31.131S,ICD10CM,injury_sequela
S34.3XXS,ICD10CM,injury_sequela
S02.81XS,ICD10CM,injury_sequela
S64.91XS,ICD10CM,injury_sequela
S83.522S,ICD10CM,injury_sequela
T25.619S,ICD10CM,injury_sequela
S63.224S,ICD10CM,injury_sequela
T24.419S,ICD10CM,injury_sequela
S20.214S,ICD10CM,injury_sequela
S91.102S,ICD10CM,injury_sequela
T20.63XS,ICD10CM,injury_sequela
S66.105S,ICD10CM,injury_sequela
S83.191S,ICD10CM,injury_sequela
S68.522S,ICD10CM,injury_sequela
S85.999S,ICD10CM,injury_sequela
S46.209S,ICD10CM,injury_sequela
S79.822S,ICD10CM,injury_sequela
S97.102S,ICD10CM,injury_sequela
T20.65XS,ICD10CM,injury_sequela
S82.842S,ICD10CM,injury_sequela
T24.102S,ICD10CM,injury_sequela
S13.121S,ICD10CM,injury_sequela
S55.019S,ICD10CM,injury_sequela
S96.921S,ICD10CM,injury_sequela
S36.501S,ICD10CM,injury_sequela
S98.329S,ICD10CM,injury_sequela
S92.234S,ICD10CM,injury_sequela
S32.811S,ICD10CM,injury_sequela
T22.391S,ICD10CM,injury_sequela
T79.A12S,ICD10CM,injury_sequela
S60.941S,ICD10CM,injury_sequela
S65.419S,ICD10CM,injury_sequela
S56.105S,ICD10CM,injury_sequela
S06.317S,ICD10CM,injury_sequela
S56.198S,ICD10CM,injury_sequela
S51.052S,ICD10CM,injury_sequela
S61.244S,ICD10CM,injury_sequela
S52.621S,ICD10CM,injury_sequela
S37.051S,ICD10CM,injury_sequela
S74.12XS,ICD10CM,injury_sequela
S62.163S,ICD10CM,injury_sequela
S66.396S,ICD10CM,injury_sequela
T27.4XXS,ICD10CM,injury_sequela
S59.901S,ICD10CM,injury_sequela
S53.026S,ICD10CM,injury_sequela
S32.612S,ICD10CM,injury_sequela
S68.121S,ICD10CM,injury_sequela
S63.145S,ICD10CM,injury_sequela
S20.451S,ICD10CM,injury_sequela
S85.099S,ICD10CM,injury_sequela
S83.115S,ICD10CM,injury_sequela
S25.519S,ICD10CM,injury_sequela
S06.0X2S,ICD10CM,injury_sequela
S36.221S,ICD10CM,injury_sequela
S63.90XS,ICD10CM,injury_sequela
S83.519S,ICD10CM,injury_sequela
S70.269S,ICD10CM,injury_sequela
T25.031S,ICD10CM,injury_sequela
S60.139S,ICD10CM,injury_sequela
S95.802S,ICD10CM,injury_sequela
S12.400S,ICD10CM,injury_sequela
S05.62XS,ICD10CM,injury_sequela
S43.025S,ICD10CM,injury_sequela
S53.096S,ICD10CM,injury_sequela
S90.841S,ICD10CM,injury_sequela
S65.201S,ICD10CM,injury_sequela
T26.20XS,ICD10CM,injury_sequela
S56.309S,ICD10CM,injury_sequela
S45.991S,ICD10CM,injury_sequela
S92.402S,ICD10CM,injury_sequela
S06.816S,ICD10CM,injury_sequela
S68.619S,ICD10CM,injury_sequela
S44.01XS,ICD10CM,injury_sequela
S09.312S,ICD10CM,injury_sequela
S32.399S,ICD10CM,injury_sequela
S56.902S,ICD10CM,injury_sequela
S31.655S,ICD10CM,injury_sequela
S73.122S,ICD10CM,injury_sequela
S00.86XS,ICD10CM,injury_sequela
S68.625S,ICD10CM,injury_sequela
S92.501S,ICD10CM,injury_sequela
S86.101S,ICD10CM,injury_sequela
S31.45XS,ICD10CM,injury_sequela
S92.819S,ICD10CM,injury_sequela
S44.02XS,ICD10CM,injury_sequela
S60.446S,ICD10CM,injury_sequela
T25.399S,ICD10CM,injury_sequela
S48.121S,ICD10CM,injury_sequela
S78.921S,ICD10CM,injury_sequela
S64.492S,ICD10CM,injury_sequela
S53.134S,ICD10CM,injury_sequela
S96.212S,ICD10CM,injury_sequela
S75.119S,ICD10CM,injury_sequela
S82.852S,ICD10CM,injury_sequela
S52.234S,ICD10CM,injury_sequela
S63.291S,ICD10CM,injury_sequela
S86.012S,ICD10CM,injury_sequela
S63.225S,ICD10CM,injury_sequela
T20.67XS,ICD10CM,injury_sequela
S92.031S,ICD10CM,injury_sequela
S04.811S,ICD10CM,injury_sequela
T23.312S,ICD10CM,injury_sequela
S65.501S,ICD10CM,injury_sequela
S01.452S,ICD10CM,injury_sequela
S01.91XS,ICD10CM,injury_sequela
S66.909S,ICD10CM,injury_sequela
S42.241S,ICD10CM,injury_sequela
S32.471S,ICD10CM,injury_sequela
S06.328S,ICD10CM,injury_sequela
S98.229S,ICD10CM,injury_sequela
S85.001S,ICD10CM,injury_sequela
S63.210S,ICD10CM,injury_sequela
S63.698S,ICD10CM,injury_sequela
S65.597S,ICD10CM,injury_sequela
S06.349S,ICD10CM,injury_sequela
S31.552S,ICD10CM,injury_sequela
S56.512S,ICD10CM,injury_sequela
S43.315S,ICD10CM,injury_sequela
S05.12XS,ICD10CM,injury_sequela
S63.102S,ICD10CM,injury_sequela
S62.600S,ICD10CM,injury_sequela
S27.499S,ICD10CM,injury_sequela
S42.482S,ICD10CM,injury_sequela
S82.899S,ICD10CM,injury_sequela
S06.893S,ICD10CM,injury_sequela
S46.002S,ICD10CM,injury_sequela
S19.82XS,ICD10CM,injury_sequela
S06.9X7S,ICD10CM,injury_sequela
S96.211S,ICD10CM,injury_sequela
S10.92XS,ICD10CM,injury_sequela
S25.00XS,ICD10CM,injury_sequela
T23.201S,ICD10CM,injury_sequela
S69.92XS,ICD10CM,injury_sequela
S15.299S,ICD10CM,injury_sequela
T20.30XS,ICD10CM,injury_sequela
S72.465S,ICD10CM,injury_sequela
S63.423S,ICD10CM,injury_sequela
S60.229S,ICD10CM,injury_sequela
S24.151S,ICD10CM,injury_sequela
S83.222S,ICD10CM,injury_sequela
S91.121S,ICD10CM,injury_sequela
S61.049S,ICD10CM,injury_sequela
S43.131S,ICD10CM,injury_sequela
S92.123S,ICD10CM,injury_sequela
T26.11XS,ICD10CM,injury_sequela
S20.152S,ICD10CM,injury_sequela
S05.02XS,ICD10CM,injury_sequela
S35.231S,ICD10CM,injury_sequela
S31.833S,ICD10CM,injury_sequela
S15.322S,ICD10CM,injury_sequela
S99.919S,ICD10CM,injury_sequela
S27.803S,ICD10CM,injury_sequela
S76.812S,ICD10CM,injury_sequela
S83.002S,ICD10CM,injury_sequela
S62.620S,ICD10CM,injury_sequela
T20.70XS,ICD10CM,injury_sequela
S25.891S,ICD10CM,injury_sequela
S34.129S,ICD10CM,injury_sequela
S35.321S,ICD10CM,injury_sequela
S66.411S,ICD10CM,injury_sequela
S45.002S,ICD10CM,injury_sequela
S23.429S,ICD10CM,injury_sequela
S35.12XS,ICD10CM,injury_sequela
S76.111S,ICD10CM,injury_sequela
S71.041S,ICD10CM,injury_sequela
S82.044S,ICD10CM,injury_sequela
S82.52XS,ICD10CM,injury_sequela
S53.104S,ICD10CM,injury_sequela
S66.992S,ICD10CM,injury_sequela
S52.399S,ICD10CM,injury_sequela
S89.091S,ICD10CM,injury_sequela
S66.892S,ICD10CM,injury_sequela
S64.32XS,ICD10CM,injury_sequela
S99.031S,ICD10CM,injury_sequela
S63.610S,ICD10CM,injury_sequela
S35.515S,ICD10CM,injury_sequela
S97.01XS,ICD10CM,injury_sequela
S31.531S,ICD10CM,injury_sequela
S90.871S,ICD10CM,injury_sequela
S21.039S,ICD10CM,injury_sequela
S96.812S,ICD10CM,injury_sequela
S52.572S,ICD10CM,injury_sequela
S63.025S,ICD10CM,injury_sequela
S25.401S,ICD10CM,injury_sequela
S14.156S,ICD10CM,injury_sequela
S82.091S,ICD10CM,injury_sequela
S92.009S,ICD10CM,injury_sequela
S60.042S,ICD10CM,injury_sequela
S43.142S,ICD10CM,injury_sequela
T23.259S,ICD10CM,injury_sequela
T20.47XS,ICD10CM,injury_sequela
S33.141S,ICD10CM,injury_sequela
S72.099S,ICD10CM,injury_sequela
S22.028S,ICD10CM,injury_sequela
S39.93XS,ICD10CM,injury_sequela
S60.519S,ICD10CM,injury_sequela
S08.111S,ICD10CM,injury_sequela
S72.335S,ICD10CM,injury_sequela
T25.611S,ICD10CM,injury_sequela
S98.132S,ICD10CM,injury_sequela
M97.9XXS,ICD10CM,injury_sequela
S52.201S,ICD10CM,injury_sequela
S83.91XS,ICD10CM,injury_sequela
S26.11XS,ICD10CM,injury_sequela
S50.352S,ICD10CM,injury_sequela
S61.112S,ICD10CM,injury_sequela
S56.202S,ICD10CM,injury_sequela
S90.129S,ICD10CM,injury_sequela
S72.126S,ICD10CM,injury_sequela
S73.004S,ICD10CM,injury_sequela
S66.821S,ICD10CM,injury_sequela
S82.299S,ICD10CM,injury_sequela
S59.121S,ICD10CM,injury_sequela
S91.126S,ICD10CM,injury_sequela
S83.103S,ICD10CM,injury_sequela
S62.637S,ICD10CM,injury_sequela
S85.919S,ICD10CM,injury_sequela
T21.07XS,ICD10CM,injury_sequela
S45.199S,ICD10CM,injury_sequela
S95.919S,ICD10CM,injury_sequela
S00.431S,ICD10CM,injury_sequela
S42.441S,ICD10CM,injury_sequela
S61.051S,ICD10CM,injury_sequela
S06.387S,ICD10CM,injury_sequela
S45.212S,ICD10CM,injury_sequela
T23.709S,ICD10CM,injury_sequela
S20.411S,ICD10CM,injury_sequela
S62.186S,ICD10CM,injury_sequela
S37.30XS,ICD10CM,injury_sequela
T21.71XS,ICD10CM,injury_sequela
S82.454S,ICD10CM,injury_sequela
S85.401S,ICD10CM,injury_sequela
T22.431S,ICD10CM,injury_sequela
S37.401S,ICD10CM,injury_sequela
S65.212S,ICD10CM,injury_sequela
S95.809S,ICD10CM,injury_sequela
S38.3XXS,ICD10CM,injury_sequela
S66.999S,ICD10CM,injury_sequela
S49.199S,ICD10CM,injury_sequela
S63.511S,ICD10CM,injury_sequela
T23.392S,ICD10CM,injury_sequela
S82.111S,ICD10CM,injury_sequela
S70.212S,ICD10CM,injury_sequela
T23.112S,ICD10CM,injury_sequela
S53.132S,ICD10CM,injury_sequela
S76.119S,ICD10CM,injury_sequela
S86.111S,ICD10CM,injury_sequela
S56.991S,ICD10CM,injury_sequela
S92.131S,ICD10CM,injury_sequela
S63.123S,ICD10CM,injury_sequela
S63.494S,ICD10CM,injury_sequela
S90.572S,ICD10CM,injury_sequela
T23.151S,ICD10CM,injury_sequela
S50.12XS,ICD10CM,injury_sequela
S99.092S,ICD10CM,injury_sequela
S63.275S,ICD10CM,injury_sequela
T21.59XS,ICD10CM,injury_sequela
S79.019S,ICD10CM,injury_sequela
T25.521S,ICD10CM,injury_sequela
S40.011S,ICD10CM,injury_sequela
S13.110S,ICD10CM,injury_sequela
S46.029S,ICD10CM,injury_sequela
T78.02XS,ICD10CM,injury_sequela
S51.832S,ICD10CM,injury_sequela
T78.00XS,ICD10CM,injury_sequela
S60.461S,ICD10CM,injury_sequela
S11.033S,ICD10CM,injury_sequela
S43.491S,ICD10CM,injury_sequela
T84.040S,ICD10CM,injury_sequela
S14.132S,ICD10CM,injury_sequela
S06.2X6S,ICD10CM,injury_sequela
S02.85XS,ICD10CM,injury_sequela
T23.521S,ICD10CM,injury_sequela
S36.61XS,ICD10CM,injury_sequela
T24.132S,ICD10CM,injury_sequela
S33.6XXS,ICD10CM,injury_sequela
S31.823S,ICD10CM,injury_sequela
S63.415S,ICD10CM,injury_sequela
S72.92XS,ICD10CM,injury_sequela
S83.135S,ICD10CM,injury_sequela
S43.313S,ICD10CM,injury_sequela
S91.352S,ICD10CM,injury_sequela
S62.031S,ICD10CM,injury_sequela
S52.111S,ICD10CM,injury_sequela
S56.321S,ICD10CM,injury_sequela
S92.233S,ICD10CM,injury_sequela
S31.115S,ICD10CM,injury_sequela
S92.034S,ICD10CM,injury_sequela
T22.732S,ICD10CM,injury_sequela
S83.231S,ICD10CM,injury_sequela
S56.106S,ICD10CM,injury_sequela
S93.316S,ICD10CM,injury_sequela
S81.052S,ICD10CM,injury_sequela
S92.055S,ICD10CM,injury_sequela
S42.444S,ICD10CM,injury_sequela
S30.98XS,ICD10CM,injury_sequela
S45.099S,ICD10CM,injury_sequela
S46.222S,ICD10CM,injury_sequela
S33.110S,ICD10CM,injury_sequela
S06.359S,ICD10CM,injury_sequela
S86.319S,ICD10CM,injury_sequela
S32.129S,ICD10CM,injury_sequela
T23.792S,ICD10CM,injury_sequela
S33.120S,ICD10CM,injury_sequela
S55.102S,ICD10CM,injury_sequela
S82.034S,ICD10CM,injury_sequela
S60.479S,ICD10CM,injury_sequela
S62.609S,ICD10CM,injury_sequela
S62.171S,ICD10CM,injury_sequela
S60.450S,ICD10CM,injury_sequela
T20.06XS,ICD10CM,injury_sequela
S63.243S,ICD10CM,injury_sequela
T22.419S,ICD10CM,injury_sequela
S92.502S,ICD10CM,injury_sequela
S60.441S,ICD10CM,injury_sequela
S80.852S,ICD10CM,injury_sequela
S86.301S,ICD10CM,injury_sequela
S54.8X2S,ICD10CM,injury_sequela
S09.301S,ICD10CM,injury_sequela
S60.946S,ICD10CM,injury_sequela
S55.891S,ICD10CM,injury_sequela
S93.111S,ICD10CM,injury_sequela
S73.192S,ICD10CM,injury_sequela
S25.321S,ICD10CM,injury_sequela
S44.91XS,ICD10CM,injury_sequela
S61.411S,ICD10CM,injury_sequela
S72.036S,ICD10CM,injury_sequela
S36.299S,ICD10CM,injury_sequela
S21.001S,ICD10CM,injury_sequela
S11.019S,ICD10CM,injury_sequela
S63.054S,ICD10CM,injury_sequela
S75.201S,ICD10CM,injury_sequela
T20.07XS,ICD10CM,injury_sequela
T23.652S,ICD10CM,injury_sequela
S62.521S,ICD10CM,injury_sequela
T22.791S,ICD10CM,injury_sequela
S06.1X5S,ICD10CM,injury_sequela
S51.809S,ICD10CM,injury_sequela
S68.610S,ICD10CM,injury_sequela
T20.419S,ICD10CM,injury_sequela
S00.00XS,ICD10CM,injury_sequela
S65.192S,ICD10CM,injury_sequela
S82.243S,ICD10CM,injury_sequela
S52.341S,ICD10CM,injury_sequela
S56.292S,ICD10CM,injury_sequela
S14.128S,ICD10CM,injury_sequela
S72.323S,ICD10CM,injury_sequela
S79.099S,ICD10CM,injury_sequela
S63.422S,ICD10CM,injury_sequela
S82.231S,ICD10CM,injury_sequela
S62.173S,ICD10CM,injury_sequela
S74.8X9S,ICD10CM,injury_sequela
T22.699S,ICD10CM,injury_sequela
S12.150S,ICD10CM,injury_sequela
S52.042S,ICD10CM,injury_sequela
S62.326S,ICD10CM,injury_sequela
S00.211S,ICD10CM,injury_sequela
S81.851S,ICD10CM,injury_sequela
S45.291S,ICD10CM,injury_sequela
S92.343S,ICD10CM,injury_sequela
T17.928S,ICD10CM,injury_sequela
S76.112S,ICD10CM,injury_sequela
S63.490S,ICD10CM,injury_sequela
S86.809S,ICD10CM,injury_sequela
T15.10XS,ICD10CM,injury_sequela
S93.312S,ICD10CM,injury_sequela
T24.309S,ICD10CM,injury_sequela
S60.452S,ICD10CM,injury_sequela
S24.153S,ICD10CM,injury_sequela
S37.029S,ICD10CM,injury_sequela
S95.991S,ICD10CM,injury_sequela
S21.132S,ICD10CM,injury_sequela
S31.152S,ICD10CM,injury_sequela
T25.219S,ICD10CM,injury_sequela
